date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
04:19:23	178/178	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2004%20Nov%202018%2002:19:23%20GMT	https://deanattali.com/contact	deanattali.com/contact	(from https://deanattali.com/blog/advanced-shiny-tips/)
04:19:24	178/178	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2004%20Nov%202018%2002:19:24%20GMT	https://deanattali.com/contact	deanattali.com/contact	(from https://deanattali.com/blog/advanced-shiny-tips/)
04:19:24	10153/10153	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2004%20Nov%202018%2002:19:24%20GMT	https://deanattali.com/blog/htmlwidgets-tips/projects/	deanattali.com/blog/htmlwidgets-tips/projects/index.html	(from https://deanattali.com/blog/htmlwidgets-tips/)
04:19:25	178/178	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2004%20Nov%202018%2002:19:25%20GMT	https://deanattali.com/contact	deanattali.com/contact	(from https://deanattali.com/blog/advanced-shiny-tips/)
04:19:27	10153/10153	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2004%20Nov%202018%2002:19:26%20GMT	https://deanattali.com/blog/advanced-shiny-tips/projects/	deanattali.com/blog/advanced-shiny-tips/projects/index.html	(from https://deanattali.com/blog/advanced-shiny-tips/)
04:19:28	258603/258603	---M--	200	added ('OK')	image/png	etag:%225bce18ac-3f22b%22	https://deanattali.com/img/blog/git-commits-time/dean-commits-100.png	deanattali.com/img/blog/git-commits-time/dean-commits-100.png	(from https://deanattali.com/blog/visualize-git-commits-time/)
04:19:30	132435/132435	---M--	200	added ('OK')	image/png	etag:%225bce18ac-20553%22	https://deanattali.com/img/blog/git-commits-time/dean-commits-6.png	deanattali.com/img/blog/git-commits-time/dean-commits-6.png	(from https://deanattali.com/blog/visualize-git-commits-time/)
04:19:31	141202/141202	---M--	200	added ('OK')	image/png	etag:%225bce18ac-22792%22	https://deanattali.com/img/blog/git-commits-time/dean-density.png	deanattali.com/img/blog/git-commits-time/dean-density.png	(from https://deanattali.com/blog/visualize-git-commits-time/)
04:19:33	182919/182919	---M--	200	added ('OK')	image/png	etag:%225bce18ac-2ca87%22	https://deanattali.com/img/blog/git-commits-time/jenny-commits-100.png	deanattali.com/img/blog/git-commits-time/jenny-commits-100.png	(from https://deanattali.com/blog/visualize-git-commits-time/)
04:19:38	369665/369665	---M--	200	added ('OK')	image/png	etag:%225bce18ac-5a401%22	https://deanattali.com/img/blog/git-commits-time/hadley-commits-100.png	deanattali.com/img/blog/git-commits-time/hadley-commits-100.png	(from https://deanattali.com/blog/visualize-git-commits-time/)
04:19:40	270390/270390	---M--	200	added ('OK')	image/png	etag:%225bce18ac-42036%22	https://deanattali.com/img/blog/git-commits-time/dean-days.png	deanattali.com/img/blog/git-commits-time/dean-days.png	(from https://deanattali.com/blog/visualize-git-commits-time/)
04:19:40	178/178	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2004%20Nov%202018%2002:19:40%20GMT	https://deanattali.com/contact	deanattali.com/contact	(from https://deanattali.com/blog/visualize-git-commits-time/)
04:19:41	178/178	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2004%20Nov%202018%2002:19:41%20GMT	https://deanattali.com/contact	deanattali.com/contact	(from https://deanattali.com/blog/visualize-git-commits-time/)
04:19:44	10153/10153	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2004%20Nov%202018%2002:19:43%20GMT	https://deanattali.com/blog/visualize-git-commits-time/projects/	deanattali.com/blog/visualize-git-commits-time/projects/index.html	(from https://deanattali.com/blog/visualize-git-commits-time/)
04:19:44	22212/22212	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Oct%202018%2018:36:45%20GMT	https://deanattali.com/blog/addinslist-package/	deanattali.com/blog/addinslist-package/index.html	(from https://deanattali.com/blog/visualize-git-commits-time/)
04:19:45	25160/25160	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Oct%202018%2018:36:45%20GMT	https://deanattali.com/blog/shiny-game-lightsout/	deanattali.com/blog/shiny-game-lightsout/index.html	(from https://deanattali.com/page2/)
04:19:47	465660/465660	---M--	200	added ('OK')	image/png	etag:%225bce18ac-71afc%22	https://deanattali.com/img/blog/git-commits-time/hadley-days.png	deanattali.com/img/blog/git-commits-time/hadley-days.png	(from https://deanattali.com/blog/visualize-git-commits-time/)
04:19:47	37456/37456	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Oct%202018%2018:36:45%20GMT	https://deanattali.com/blog/ezknitr-package/	deanattali.com/blog/ezknitr-package/index.html	(from https://deanattali.com/page2/)
04:19:48	90071/90071	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Oct%202018%2018:36:45%20GMT	https://deanattali.com/blog/shiny-persistent-data-storage/	deanattali.com/blog/shiny-persistent-data-storage/index.html	(from https://deanattali.com/page2/)
04:19:49	162825/162825	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Oct%202018%2018:36:45%20GMT	https://deanattali.com/blog/building-shiny-apps-tutorial/	deanattali.com/blog/building-shiny-apps-tutorial/index.html	(from https://deanattali.com/page2/)
04:19:49	33176/33176	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Oct%202018%2018:36:45%20GMT	https://deanattali.com/2015/06/28/introducing-shinyjs-colourinput/	deanattali.com/2015/06/28/introducing-shinyjs-colourinput/index.html	(from https://deanattali.com/page2/)
04:19:51	83340/83340	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Oct%202018%2018:36:45%20GMT	https://deanattali.com/2015/06/14/mimicking-google-form-shiny/	deanattali.com/2015/06/14/mimicking-google-form-shiny/index.html	(from https://deanattali.com/page2/)
04:19:51	48013/48013	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Oct%202018%2018:36:45%20GMT	https://deanattali.com/2015/05/31/shinyjs-extend/	deanattali.com/2015/05/31/shinyjs-extend/index.html	(from https://deanattali.com/page2/)
04:19:53	58347/58347	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Oct%202018%2018:36:45%20GMT	https://deanattali.com/2015/05/17/analyzing-rbloggers-posts-via-twitter/	deanattali.com/2015/05/17/analyzing-rbloggers-posts-via-twitter/index.html	(from https://deanattali.com/page2/)
04:19:53	21701/21701	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Oct%202018%2018:36:45%20GMT	https://deanattali.com/page3/	deanattali.com/page3/index.html	(from https://deanattali.com/page2/)
04:19:53	65377/65377	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Oct%202018%2018:36:45%20GMT	https://deanattali.com/2015/05/09/setup-rstudio-shiny-server-digital-ocean/	deanattali.com/2015/05/09/setup-rstudio-shiny-server-digital-ocean/index.html	(from https://deanattali.com/page2/)
04:19:53	10153/10153	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2004%20Nov%202018%2002:19:53%20GMT	https://deanattali.com/colourpicker-user2017/projects/	deanattali.com/colourpicker-user2017/projects/index.html	(from https://deanattali.com/colourpicker-user2017/)
04:19:53	178/178	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2004%20Nov%202018%2002:19:53%20GMT	https://deanattali.com/contact	deanattali.com/contact	(from https://deanattali.com/blog/addinslist-package/)
04:19:54	178/178	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2004%20Nov%202018%2002:19:54%20GMT	https://deanattali.com/contact	deanattali.com/contact	(from https://deanattali.com/blog/addinslist-package/)
04:19:56	10153/10153	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2004%20Nov%202018%2002:19:56%20GMT	https://deanattali.com/blog/addinslist-package/projects/	deanattali.com/blog/addinslist-package/projects/index.html	(from https://deanattali.com/blog/addinslist-package/)
04:19:56	79706/79706	---M--	200	added ('OK')	image/png	etag:%225bce18ac-1375a%22	https://deanattali.com/img/blog/lightsout/shinyapp.png	deanattali.com/img/blog/lightsout/shinyapp.png	(from https://deanattali.com/blog/shiny-game-lightsout/)
04:19:57	178/178	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2004%20Nov%202018%2002:19:57%20GMT	https://deanattali.com/blog/building-shiny-apps-tutorial	deanattali.com/blog/building-shiny-apps-tutorial	(from https://deanattali.com/blog/shiny-game-lightsout/)
04:19:58	60105/60105	---M--	200	added ('OK')	image/png	etag:%225bce18ac-eac9%22	https://deanattali.com/img/blog/lightsout/instructions.png	deanattali.com/img/blog/lightsout/instructions.png	(from https://deanattali.com/blog/shiny-game-lightsout/)
04:19:58	178/178	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2004%20Nov%202018%2002:19:58%20GMT	https://deanattali.com/contact	deanattali.com/contact	(from https://deanattali.com/blog/shiny-game-lightsout/)
04:19:59	178/178	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2004%20Nov%202018%2002:19:59%20GMT	https://deanattali.com/contact	deanattali.com/contact	(from https://deanattali.com/blog/shiny-game-lightsout/)
04:20:01	10153/10153	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2004%20Nov%202018%2002:20:01%20GMT	https://deanattali.com/blog/shiny-game-lightsout/projects/	deanattali.com/blog/shiny-game-lightsout/projects/index.html	(from https://deanattali.com/blog/shiny-game-lightsout/)
04:20:01	178/178	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2004%20Nov%202018%2002:20:01%20GMT	https://deanattali.com/2015/03/24/knitrs-best-hidden-gem-spin	deanattali.com/2015/03/24/knitrs-best-hidden-gem-spin	(from https://deanattali.com/blog/ezknitr-package/)
04:20:01	178/178	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2004%20Nov%202018%2002:20:01%20GMT	https://deanattali.com/contact	deanattali.com/contact	(from https://deanattali.com/blog/ezknitr-package/)
04:20:02	178/178	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2004%20Nov%202018%2002:20:02%20GMT	https://deanattali.com/contact	deanattali.com/contact	(from https://deanattali.com/blog/ezknitr-package/)
04:20:03	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2004%20Nov%202018%2002:20:03%20GMT	http://deanattali.com/2015/03/24/knitrs-best-hidden-gem-spin/	deanattali.com/2015/03/24/knitrs-best-hidden-gem-spin/index.html	(from https://deanattali.com/blog/ezknitr-package/)
04:20:04	10153/10153	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2004%20Nov%202018%2002:20:04%20GMT	https://deanattali.com/blog/ezknitr-package/projects/	deanattali.com/blog/ezknitr-package/projects/index.html	(from https://deanattali.com/blog/ezknitr-package/)
04:20:04	24183/24183	---M--	200	added ('OK')	image/png	etag:%225bce18ac-5e77%22	https://deanattali.com/img/blog/shiny-tutorial/shiny-addplot.png	deanattali.com/img/blog/shiny-tutorial/shiny-addplot.png	(from https://deanattali.com/blog/building-shiny-apps-tutorial/)
04:20:05	10604/10604	---M--	200	added ('OK')	image/png	etag:%225bce18ac-296c%22	https://deanattali.com/img/blog/shiny-tutorial/shiny-runapp.png	deanattali.com/img/blog/shiny-tutorial/shiny-runapp.png	(from https://deanattali.com/blog/building-shiny-apps-tutorial/)
04:20:06	12267/12267	---M--	200	added ('OK')	image/png	etag:%225bce18ac-2feb%22	https://deanattali.com/img/blog/shiny-tutorial/shiny-stopapp.png	deanattali.com/img/blog/shiny-tutorial/shiny-stopapp.png	(from https://deanattali.com/blog/building-shiny-apps-tutorial/)
04:20:07	515670/515670	---MCZ	200	added ('OK')	text/csv	etag:W/%225bce18ab-7de56%22	https://deanattali.com/files/bcl-data.csv	deanattali.com/files/bcl-data.csv	(from https://deanattali.com/blog/building-shiny-apps-tutorial/)
04:20:07	4447/4447	---M--	200	added ('OK')	image/png	etag:%225bce18ac-115f%22	https://deanattali.com/img/blog/shiny-tutorial/shiny-layout.png	deanattali.com/img/blog/shiny-tutorial/shiny-layout.png	(from https://deanattali.com/blog/building-shiny-apps-tutorial/)
04:20:09	121894/121894	---M--	200	added ('OK')	image/png	etag:%225bce18ac-1dc26%22	https://deanattali.com/img/blog/shiny-tutorial/shiny-inputs.png	deanattali.com/img/blog/shiny-tutorial/shiny-inputs.png	(from https://deanattali.com/blog/building-shiny-apps-tutorial/)
04:20:10	13959/13959	---M--	200	added ('OK')	image/png	etag:%225bce18ac-3687%22	https://deanattali.com/img/blog/shiny-tutorial/shiny-addinputs.png	deanattali.com/img/blog/shiny-tutorial/shiny-addinputs.png	(from https://deanattali.com/blog/building-shiny-apps-tutorial/)
04:20:11	44438/44438	---M--	200	added ('OK')	image/png	etag:%225bce18ac-ad96%22	https://deanattali.com/img/blog/shiny-tutorial/shiny-publish.png	deanattali.com/img/blog/shiny-tutorial/shiny-publish.png	(from https://deanattali.com/blog/building-shiny-apps-tutorial/)
04:20:12	178/178	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2004%20Nov%202018%2002:20:12%20GMT	https://deanattali.com/2015/05/09/setup-rstudio-shiny-server-digital-ocean	deanattali.com/2015/05/09/setup-rstudio-shiny-server-digital-ocean	(from https://deanattali.com/blog/building-shiny-apps-tutorial/)
04:20:12	178/178	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2004%20Nov%202018%2002:20:12%20GMT	https://deanattali.com/2015/05/09/setup-rstudio-shiny-server-digital-ocean	deanattali.com/2015/05/09/setup-rstudio-shiny-server-digital-ocean	(from https://deanattali.com/blog/building-shiny-apps-tutorial/)
04:20:13	178/178	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2004%20Nov%202018%2002:20:13%20GMT	https://deanattali.com/blog/advanced-shiny-tips	deanattali.com/blog/advanced-shiny-tips	(from https://deanattali.com/blog/building-shiny-apps-tutorial/)
04:20:14	178/178	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2004%20Nov%202018%2002:20:14%20GMT	https://deanattali.com/contact	deanattali.com/contact	(from https://deanattali.com/blog/building-shiny-apps-tutorial/)
04:20:15	178/178	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2004%20Nov%202018%2002:20:15%20GMT	https://deanattali.com/contact	deanattali.com/contact	(from https://deanattali.com/blog/building-shiny-apps-tutorial/)
04:20:17	10153/10153	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2004%20Nov%202018%2002:20:17%20GMT	https://deanattali.com/blog/building-shiny-apps-tutorial/projects/	deanattali.com/blog/building-shiny-apps-tutorial/projects/index.html	(from https://deanattali.com/blog/building-shiny-apps-tutorial/)
04:20:17	178/178	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2004%20Nov%202018%2002:20:17%20GMT	https://deanattali.com/2015/06/14/mimicking-google-form-shiny	deanattali.com/2015/06/14/mimicking-google-form-shiny	(from https://deanattali.com/blog/shiny-persistent-data-storage/)
04:20:17	178/178	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2004%20Nov%202018%2002:20:17%20GMT	https://deanattali.com/2015/05/09/setup-rstudio-shiny-server-digital-ocean	deanattali.com/2015/05/09/setup-rstudio-shiny-server-digital-ocean	(from https://deanattali.com/blog/shiny-persistent-data-storage/)
04:20:18	178/178	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2004%20Nov%202018%2002:20:18%20GMT	https://deanattali.com/contact	deanattali.com/contact	(from https://deanattali.com/blog/shiny-persistent-data-storage/)
04:20:19	178/178	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2004%20Nov%202018%2002:20:19%20GMT	https://deanattali.com/contact	deanattali.com/contact	(from https://deanattali.com/blog/shiny-persistent-data-storage/)
04:20:21	10153/10153	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2004%20Nov%202018%2002:20:21%20GMT	https://deanattali.com/blog/shiny-persistent-data-storage/projects/	deanattali.com/blog/shiny-persistent-data-storage/projects/index.html	(from https://deanattali.com/blog/shiny-persistent-data-storage/)
04:20:21	58925/58925	---M--	200	added ('OK')	image/png	etag:%225bce18ac-e62d%22	https://deanattali.com/img/blog/colourInput/colourInputDemo.png	deanattali.com/img/blog/colourInput/colourInputDemo.png	(from https://deanattali.com/2015/06/28/introducing-shinyjs-colourinput/)
04:20:24	271594/271594	---M--	200	added ('OK')	image/gif	etag:%225bce18ac-424ea%22	https://deanattali.com/img/blog/colourInput/colourInputDemo.gif	deanattali.com/img/blog/colourInput/colourInputDemo.gif	(from https://deanattali.com/2015/06/28/introducing-shinyjs-colourinput/)
04:20:25	1993/1993	---M--	200	added ('OK')	image/png	etag:%225bce18ac-7c9%22	https://deanattali.com/img/blog/colourInput/allowTransparent.png	deanattali.com/img/blog/colourInput/allowTransparent.png	(from https://deanattali.com/2015/06/28/introducing-shinyjs-colourinput/)
04:20:26	3359/3359	---M--	200	added ('OK')	image/png	etag:%225bce18ac-d1f%22	https://deanattali.com/img/blog/colourInput/showColour.png	deanattali.com/img/blog/colourInput/showColour.png	(from https://deanattali.com/2015/06/28/introducing-shinyjs-colourinput/)
04:20:27	4948/4948	---M--	200	added ('OK')	image/png	etag:%225bce18ac-1354%22	https://deanattali.com/img/blog/colourInput/limited-palette.png	deanattali.com/img/blog/colourInput/limited-palette.png	(from https://deanattali.com/2015/06/28/introducing-shinyjs-colourinput/)
04:20:27	178/178	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2004%20Nov%202018%2002:20:27%20GMT	https://deanattali.com/contact	deanattali.com/contact	(from https://deanattali.com/2015/06/28/introducing-shinyjs-colourinput/)
04:20:28	178/178	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2004%20Nov%202018%2002:20:28%20GMT	https://deanattali.com/contact	deanattali.com/contact	(from https://deanattali.com/2015/06/28/introducing-shinyjs-colourinput/)
04:20:30	10153/10153	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2004%20Nov%202018%2002:20:30%20GMT	https://deanattali.com/2015/06/28/introducing-shinyjs-colourinput/projects/	deanattali.com/2015/06/28/introducing-shinyjs-colourinput/projects/index.html	(from https://deanattali.com/2015/06/28/introducing-shinyjs-colourinput/)
04:20:30	37737/37737	---M--	200	added ('OK')	image/png	etag:%225bce18ac-9369%22	https://deanattali.com/img/blog/mimic-google-form-shiny/mimic-google-form-shiny-final.png	deanattali.com/img/blog/mimic-google-form-shiny/mimic-google-form-shiny-final.png	(from https://deanattali.com/2015/06/14/mimicking-google-form-shiny/)
04:20:31	178/178	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2004%20Nov%202018%2002:20:31%20GMT	https://deanattali.com/blog/shiny-persistent-data-storage	deanattali.com/blog/shiny-persistent-data-storage.85.delayed	(from https://deanattali.com/2015/06/14/mimicking-google-form-shiny/)
04:20:31	0/-1	---M--	301	error ('')			https://deanattali.com/blog/shiny-persistent-data-storage	deanattali.com/blog/shiny-persistent-data-storage.86.delayed	(from https://deanattali.com/2015/06/14/mimicking-google-form-shiny/)
04:20:31	178/178	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2004%20Nov%202018%2002:20:31%20GMT	https://deanattali.com/2015/05/09/setup-rstudio-shiny-server-digital-ocean	deanattali.com/2015/05/09/setup-rstudio-shiny-server-digital-ocean	(from https://deanattali.com/2015/06/14/mimicking-google-form-shiny/)
04:20:31	0/-1	---M--	301	error ('')			https://deanattali.com/blog/shiny-persistent-data-storage	deanattali.com/blog/shiny-persistent-data-storage.88.delayed	(from https://deanattali.com/2015/06/14/mimicking-google-form-shiny/)
04:20:32	178/178	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2004%20Nov%202018%2002:20:32%20GMT	https://deanattali.com/contact	deanattali.com/contact	(from https://deanattali.com/2015/06/14/mimicking-google-form-shiny/)
04:20:33	178/178	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2004%20Nov%202018%2002:20:33%20GMT	https://deanattali.com/contact	deanattali.com/contact	(from https://deanattali.com/2015/06/14/mimicking-google-form-shiny/)
04:20:34	178/178	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2004%20Nov%202018%2002:20:34%20GMT	https://deanattali.com/2015/04/23/shinyjs-r-package	deanattali.com/2015/04/23/shinyjs-r-package	(from https://deanattali.com/2015/05/31/shinyjs-extend/)
04:20:35	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2004%20Nov%202018%2002:20:35%20GMT	http://deanattali.com/2015/04/23/shinyjs-r-package/	deanattali.com/2015/04/23/shinyjs-r-package/index.html	(from https://deanattali.com/2015/05/31/shinyjs-extend/)
04:20:35	10153/10153	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2004%20Nov%202018%2002:20:34%20GMT	https://deanattali.com/2015/06/14/mimicking-google-form-shiny/projects/	deanattali.com/2015/06/14/mimicking-google-form-shiny/projects/index.html	(from https://deanattali.com/2015/06/14/mimicking-google-form-shiny/)
04:20:36	178/178	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2004%20Nov%202018%2002:20:36%20GMT	https://deanattali.com/shinyjs	deanattali.com/shinyjs	(from https://deanattali.com/2015/05/31/shinyjs-extend/)
04:20:37	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2004%20Nov%202018%2002:20:37%20GMT	http://deanattali.com/shinyjs/	deanattali.com/shinyjs/index.html	(from https://deanattali.com/2015/05/31/shinyjs-extend/)
04:20:38	171793/171793	---M--	200	added ('OK')	image/gif	etag:%225bce18ac-29f11%22	https://deanattali.com/img/blog/shinyjs-improvements/reset-demo.gif	deanattali.com/img/blog/shinyjs-improvements/reset-demo.gif	(from https://deanattali.com/2015/05/31/shinyjs-extend/)
04:20:40	64096/64096	---M--	200	added ('OK')	image/gif	etag:%225bce18ac-fa60%22	https://deanattali.com/img/blog/shinyjs-improvements/extendshinyjs-demo.gif	deanattali.com/img/blog/shinyjs-improvements/extendshinyjs-demo.gif	(from https://deanattali.com/2015/05/31/shinyjs-extend/)
04:20:41	178/178	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2004%20Nov%202018%2002:20:41%20GMT	https://deanattali.com/contact	deanattali.com/contact	(from https://deanattali.com/2015/05/31/shinyjs-extend/)
04:20:41	74907/74907	---M--	200	added ('OK')	image/gif	etag:%225bce18ac-1249b%22	https://deanattali.com/img/blog/shinyjs-improvements/extendshinyjs-params.gif	deanattali.com/img/blog/shinyjs-improvements/extendshinyjs-params.gif	(from https://deanattali.com/2015/05/31/shinyjs-extend/)
04:20:42	178/178	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2004%20Nov%202018%2002:20:42%20GMT	https://deanattali.com/contact	deanattali.com/contact	(from https://deanattali.com/2015/05/31/shinyjs-extend/)
04:20:44	10153/10153	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2004%20Nov%202018%2002:20:44%20GMT	https://deanattali.com/2015/05/31/shinyjs-extend/projects/	deanattali.com/2015/05/31/shinyjs-extend/projects/index.html	(from https://deanattali.com/2015/05/31/shinyjs-extend/)
04:20:44	133834/133834	---M--	200	added ('OK')	image/png	etag:%225bce18ac-20aca%22	https://deanattali.com/img/blog/rbloggers-twitter/all-tweets-top-10.png	deanattali.com/img/blog/rbloggers-twitter/all-tweets-top-10.png	(from https://deanattali.com/2015/05/17/analyzing-rbloggers-posts-via-twitter/)
04:20:46	32420/32420	---M--	200	added ('OK')	image/png	etag:%225bce18ac-7ea4%22	https://deanattali.com/img/blog/rbloggers-twitter/tweets-score.png	deanattali.com/img/blog/rbloggers-twitter/tweets-score.png	(from https://deanattali.com/2015/05/17/analyzing-rbloggers-posts-via-twitter/)
04:20:47	71331/71331	---M--	200	added ('OK')	image/png	etag:%225bce18ac-116a3%22	https://deanattali.com/img/blog/rbloggers-twitter/posts-top-10.png	deanattali.com/img/blog/rbloggers-twitter/posts-top-10.png	(from https://deanattali.com/2015/05/17/analyzing-rbloggers-posts-via-twitter/)
04:20:48	13452/13452	---M--	200	added ('OK')	image/png	etag:%225bce18ac-348c%22	https://deanattali.com/img/blog/rbloggers-twitter/posts-per-blog.png	deanattali.com/img/blog/rbloggers-twitter/posts-per-blog.png	(from https://deanattali.com/2015/05/17/analyzing-rbloggers-posts-via-twitter/)
04:20:50	194949/194949	---M--	200	added ('OK')	image/png	etag:%225bce18ac-2f985%22	https://deanattali.com/img/blog/rbloggers-twitter/score-per-day.png	deanattali.com/img/blog/rbloggers-twitter/score-per-day.png	(from https://deanattali.com/2015/05/17/analyzing-rbloggers-posts-via-twitter/)
04:20:51	178/178	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2004%20Nov%202018%2002:20:51%20GMT	https://deanattali.com/contact	deanattali.com/contact	(from https://deanattali.com/2015/05/17/analyzing-rbloggers-posts-via-twitter/)
04:20:51	29615/29615	---M--	200	added ('OK')	image/png	etag:%225bce18ac-73af%22	https://deanattali.com/img/blog/rbloggers-twitter/wordcloud.png	deanattali.com/img/blog/rbloggers-twitter/wordcloud.png	(from https://deanattali.com/2015/05/17/analyzing-rbloggers-posts-via-twitter/)
04:20:52	178/178	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2004%20Nov%202018%2002:20:52%20GMT	https://deanattali.com/contact	deanattali.com/contact	(from https://deanattali.com/2015/05/17/analyzing-rbloggers-posts-via-twitter/)
04:20:54	10153/10153	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2004%20Nov%202018%2002:20:53%20GMT	https://deanattali.com/2015/05/17/analyzing-rbloggers-posts-via-twitter/projects/	deanattali.com/2015/05/17/analyzing-rbloggers-posts-via-twitter/projects/index.html	(from https://deanattali.com/2015/05/17/analyzing-rbloggers-posts-via-twitter/)
04:20:54	43029/43029	---M--	200	added ('OK')	image/png	etag:%225bce18ac-a815%22	https://deanattali.com/img/blog/digital-ocean/rstudio.png	deanattali.com/img/blog/digital-ocean/rstudio.png	(from https://deanattali.com/2015/05/09/setup-rstudio-shiny-server-digital-ocean/)
04:20:58	28530/28530	---M--	200	added ('OK')	image/png	etag:%225bce18ac-6f72%22	https://deanattali.com/img/blog/digital-ocean/login.png	deanattali.com/img/blog/digital-ocean/login.png	(from https://deanattali.com/2015/05/09/setup-rstudio-shiny-server-digital-ocean/)
04:20:59	1246365/1246365	---M--	200	added ('OK')	image/gif	etag:%225bce18ac-13049d%22	https://deanattali.com/img/blog/digital-ocean/do-create.gif	deanattali.com/img/blog/digital-ocean/do-create.gif	(from https://deanattali.com/2015/05/09/setup-rstudio-shiny-server-digital-ocean/)
04:21:00	31254/31254	---M--	200	added ('OK')	image/png	etag:%225bce18ac-7a16%22	https://deanattali.com/img/blog/digital-ocean/R-welcome.png	deanattali.com/img/blog/digital-ocean/R-welcome.png	(from https://deanattali.com/2015/05/09/setup-rstudio-shiny-server-digital-ocean/)
04:21:02	112643/112643	---M--	200	added ('OK')	image/png	etag:%225bce18ac-1b803%22	https://deanattali.com/img/blog/digital-ocean/shiny.png	deanattali.com/img/blog/digital-ocean/shiny.png	(from https://deanattali.com/2015/05/09/setup-rstudio-shiny-server-digital-ocean/)
04:21:03	29592/29592	---M--	200	added ('OK')	image/png	etag:%225bce18ac-7398%22	https://deanattali.com/img/blog/digital-ocean/git-repo-create.png	deanattali.com/img/blog/digital-ocean/git-repo-create.png	(from https://deanattali.com/2015/05/09/setup-rstudio-shiny-server-digital-ocean/)
04:21:04	178/178	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2004%20Nov%202018%2002:21:04%20GMT	https://deanattali.com/contact	deanattali.com/contact	(from https://deanattali.com/2015/05/09/setup-rstudio-shiny-server-digital-ocean/)
